,src_ip,src_port,dst_ip,dst_port,protocol,bidirectional_packets,bidirectional_bytes,application_name
22614,0.0.144.120,0,156.159.83.250,0,107,1,136,Unknown
22615,0.0.144.101,0,121.187.231.243,0,107,1,1239,Unknown
22616,0.0.144.101,0,119.206.231.240,0,107,1,1234,Unknown
22617,0.0.144.229,0,120.183.231.241,0,107,1,1200,Unknown
22618,0.0.144.101,0,124.97.231.248,0,107,1,1187,Unknown
22619,0.0.144.101,0,120.187.231.241,0,107,1,1213,Unknown
22620,0.0.144.101,0,116.69.231.233,0,107,1,1220,Unknown
22621,0.0.144.120,0,158.222.84.3,0,107,1,144,Unknown
22622,0.0.144.120,0,157.253.83.255,0,107,1,152,Unknown
22623,0.0.144.101,0,116.76.231.233,0,107,1,1221,Unknown
22624,0.0.144.101,0,119.213.231.240,0,107,1,1235,Unknown
22625,0.0.144.101,0,120.194.231.241,0,107,1,1213,Unknown
22626,0.0.144.120,0,158.174.84.2,0,107,1,147,Unknown
22627,0.0.144.101,0,120.201.231.241,0,107,1,1214,Unknown
22628,0.0.144.101,0,119.220.231.240,0,107,1,1235,Unknown
22629,0.0.144.101,0,121.194.231.243,0,107,1,1240,Unknown
22630,0.0.144.101,0,116.83.231.233,0,107,1,1221,Unknown
22631,0.0.144.120,0,157.145.83.254,0,107,1,146,Unknown
22632,0.0.144.229,0,121.197.231.243,0,107,1,1240,Unknown
22633,0.0.144.101,0,120.213.231.242,0,107,1,1220,Unknown
22634,0.0.144.101,0,121.201.231.243,0,107,1,1192,Unknown
22635,0.0.144.101,0,115.23.231.232,0,107,1,1194,Unknown
22636,0.0.144.101,0,125.17.231.249,0,107,1,1191,Unknown
22637,0.0.144.229,0,116.86.231.233,0,107,1,1221,Unknown
22638,0.0.144.101,0,119.227.231.240,0,107,1,1228,Unknown
22639,0.0.144.101,0,125.24.231.249,0,107,1,1192,Unknown
22640,0.0.144.101,0,121.208.231.243,0,107,1,1193,Unknown
22641,0.0.144.101,0,120.220.231.242,0,107,1,1220,Unknown
22642,0.0.144.120,0,156.90.83.249,0,107,1,135,Unknown
22643,0.0.144.101,0,124.104.231.248,0,107,1,1199,Unknown
22644,0.0.144.101,0,115.30.231.232,0,107,1,1195,Unknown
22645,0.0.144.101,0,119.234.231.240,0,107,1,1228,Unknown
22646,0.0.144.101,0,115.37.231.232,0,107,1,1195,Unknown
22647,0.0.144.101,0,121.215.231.243,0,107,1,1193,Unknown
22648,0.0.144.101,0,120.227.231.242,0,107,1,1220,Unknown
22649,0.0.144.101,0,116.88.231.234,0,107,1,1221,Unknown
22650,0.0.144.101,0,124.111.231.248,0,107,1,1199,Unknown
22651,0.0.144.120,0,156.166.83.250,0,107,1,133,Unknown
22652,0.0.144.101,0,115.44.231.232,0,107,1,1197,Unknown
22653,0.0.144.101,0,119.241.231.240,0,107,1,1229,Unknown
22654,0.0.144.120,0,156.97.83.249,0,107,1,123,Unknown
22655,0.0.144.120,0,157.205.83.255,0,107,1,136,Unknown
22656,0.0.144.101,0,125.31.231.249,0,107,1,1202,Unknown
22657,0.0.144.101,0,116.95.231.234,0,107,1,1221,Unknown
22658,0.0.144.101,0,124.118.231.248,0,107,1,1200,Unknown
22659,0.0.144.101,0,125.38.231.249,0,107,1,1203,Unknown
22660,0.0.144.101,0,115.51.231.232,0,107,1,1197,Unknown
22661,0.0.144.101,0,119.248.231.240,0,107,1,1208,Unknown
22662,0.0.144.101,0,120.234.231.242,0,107,1,1234,Unknown
22663,0.0.144.101,0,116.102.231.234,0,107,1,1221,Unknown
22664,0.0.144.101,0,121.222.231.243,0,107,1,1215,Unknown
22665,0.0.144.120,0,158.229.84.3,0,107,1,143,Unknown
22666,0.0.144.120,0,158.181.84.2,0,107,1,142,Unknown
22667,0.0.144.101,0,115.58.231.232,0,107,1,1198,Unknown
22668,0.0.144.101,0,120.241.231.242,0,107,1,1234,Unknown
22669,0.0.144.101,0,119.255.231.240,0,107,1,1208,Unknown
22670,0.0.144.101,0,116.109.231.234,0,107,1,76,Unknown
22671,0.0.144.101,0,121.229.231.243,0,107,1,1215,Unknown
22672,0.0.144.101,0,125.45.231.249,0,107,1,1216,Unknown
22673,0.0.144.101,0,124.125.231.248,0,107,1,1212,Unknown
22674,0.0.144.101,0,115.65.231.232,0,107,1,1229,Unknown
22675,0.0.144.101,0,120.248.231.242,0,107,1,1235,Unknown
22676,0.0.144.120,0,157.152.83.254,0,107,1,135,Unknown
22677,0.0.144.101,0,116.116.231.234,0,107,1,1195,Unknown
22678,0.0.144.120,0,158.6.83.255,0,107,1,114,Unknown
22679,0.0.144.101,0,125.52.231.249,0,107,1,1217,Unknown
22680,0.0.144.120,0,156.173.83.250,0,107,1,145,Unknown
22681,0.0.144.101,0,124.132.231.248,0,107,1,1213,Unknown
22682,0.0.144.101,0,116.123.231.234,0,107,1,1195,Unknown
22683,0.0.144.101,0,120.1.231.240,0,107,1,1208,Unknown
22684,0.0.144.101,0,116.137.231.234,0,107,1,1216,Unknown
22685,0.0.144.101,0,121.236.231.243,0,107,1,1216,Unknown
22686,0.0.144.101,0,125.59.231.249,0,107,1,1217,Unknown
22687,0.0.144.101,0,116.144.231.234,0,107,1,1216,Unknown
22688,0.0.144.229,0,120.251.231.242,0,107,1,1235,Unknown
22689,0.0.144.101,0,124.139.231.248,0,107,1,1215,Unknown
22690,0.0.144.101,0,120.255.231.242,0,107,1,1200,Unknown
22691,0.0.144.101,0,121.243.231.243,0,107,1,1194,Unknown
22692,0.0.144.101,0,115.72.231.232,0,107,1,1230,Unknown
22693,0.0.144.120,0,156.180.83.250,0,107,1,139,Unknown
22694,0.0.144.120,0,158.236.84.3,0,107,1,144,Unknown
22695,0.0.144.120,0,156.104.83.249,0,107,1,126,Unknown
22696,0.0.144.101,0,120.15.231.240,0,107,1,1224,Unknown
22697,0.0.144.101,0,124.146.231.248,0,107,1,1215,Unknown
22698,0.0.144.101,0,121.250.231.243,0,107,1,1194,Unknown
22699,0.0.144.101,0,116.151.231.234,0,107,1,1179,Unknown
22700,0.0.144.101,0,121.1.231.242,0,107,1,1200,Unknown
22701,0.0.144.101,0,125.64.231.250,0,107,1,1217,Unknown
22702,0.0.144.101,0,115.86.231.232,0,107,1,1235,Unknown
22703,0.0.144.101,0,120.22.231.240,0,107,1,1224,Unknown
22704,0.0.144.101,0,125.71.231.250,0,107,1,1218,Unknown
22705,0.0.144.120,0,158.188.84.2,0,107,1,136,Unknown
22706,0.0.144.101,0,116.158.231.234,0,107,1,1179,Unknown
22707,0.0.144.101,0,125.78.231.250,0,107,1,1218,Unknown
22708,0.0.144.101,0,122.3.231.243,0,107,1,1195,Unknown
22709,0.0.144.101,0,115.93.231.232,0,107,1,1236,Unknown
22710,0.0.144.120,0,157.159.83.254,0,107,1,141,Unknown
22711,0.0.144.120,0,158.14.84.0,0,107,1,143,Unknown
22712,0.0.144.101,0,115.100.231.232,0,107,1,1181,Unknown
22713,0.0.144.101,0,124.153.231.248,0,107,1,1216,Unknown
22714,0.0.144.101,0,125.85.231.250,0,107,1,1192,Unknown
22715,0.0.144.101,0,121.8.231.242,0,107,1,1201,Unknown
22716,0.0.144.101,0,116.165.231.234,0,107,1,1180,Unknown
22717,0.0.144.101,0,122.10.231.243,0,107,1,76,Unknown
22718,0.0.144.101,0,120.36.231.240,0,107,1,1236,Unknown
22719,0.0.144.120,0,156.111.83.249,0,107,1,123,Unknown
22720,0.0.144.101,0,124.160.231.248,0,107,1,1212,Unknown
22721,0.0.144.120,0,158.243.84.3,0,107,1,147,Unknown
22722,0.0.144.120,0,157.212.83.255,0,107,1,143,Unknown
22723,0.0.144.120,0,156.185.83.251,0,107,1,140,Unknown
22724,0.0.144.101,0,124.167.231.248,0,107,1,1213,Unknown
22725,0.0.144.101,0,115.107.231.232,0,107,1,1182,Unknown
22726,0.0.144.101,0,120.43.231.240,0,107,1,1236,Unknown
22727,0.0.144.101,0,125.92.231.250,0,107,1,1192,Unknown
22728,0.0.144.101,0,122.17.231.243,0,107,1,1227,Unknown
22729,0.0.144.101,0,121.15.231.242,0,107,1,1201,Unknown
22730,0.0.144.101,0,116.172.231.234,0,107,1,1181,Unknown
22731,0.0.144.101,0,122.24.231.243,0,107,1,1227,Unknown
22732,0.0.144.229,0,121.18.231.242,0,107,1,1201,Unknown
22733,0.0.144.101,0,120.55.231.241,0,107,1,1231,Unknown
22734,0.0.144.101,0,125.99.231.250,0,107,1,1187,Unknown
22735,0.0.144.120,0,158.195.84.2,0,107,1,128,Unknown
22736,0.0.144.101,0,125.106.231.250,0,107,1,1187,Unknown
22737,0.0.144.101,0,116.179.231.234,0,107,1,1181,Unknown
22738,0.0.144.101,0,122.31.231.243,0,107,1,1227,Unknown
22739,0.0.144.101,0,121.22.231.242,0,107,1,1199,Unknown
22740,0.0.144.101,0,116.186.231.234,0,107,1,1193,Unknown
22741,0.0.144.101,0,115.114.231.232,0,107,1,1182,Unknown
22742,0.0.144.101,0,124.174.231.248,0,107,1,76,Unknown
22743,0.0.144.101,0,125.113.231.250,0,107,1,1188,Unknown
22744,0.0.144.120,0,157.166.83.254,0,107,1,131,Unknown
22745,0.0.144.101,0,122.36.231.244,0,107,1,76,Unknown
22746,0.0.144.101,0,121.29.231.242,0,107,1,1199,Unknown
22747,0.0.144.120,0,156.192.83.251,0,107,1,127,Unknown
22748,0.0.144.120,0,158.21.84.0,0,107,1,142,Unknown
22749,0.0.144.101,0,124.181.231.248,0,107,1,1202,Unknown
22750,0.0.144.120,0,158.250.84.3,0,107,1,140,Unknown
22751,0.0.144.229,0,115.117.231.232,0,107,1,1182,Unknown
22752,0.0.144.101,0,120.62.231.241,0,107,1,1231,Unknown
22753,0.0.144.101,0,121.36.231.242,0,107,1,1199,Unknown
22754,0.0.144.101,0,116.193.231.234,0,107,1,1194,Unknown
22755,0.0.144.101,0,122.43.231.244,0,107,1,1203,Unknown
22756,0.0.144.101,0,120.69.231.241,0,107,1,1231,Unknown
22757,0.0.144.101,0,125.120.231.250,0,107,1,1203,Unknown
22758,0.0.144.101,0,115.121.231.232,0,107,1,1219,Unknown
22759,0.0.144.101,0,120.76.231.241,0,107,1,1215,Unknown
22760,0.0.144.101,0,124.188.231.248,0,107,1,1202,Unknown
22761,0.0.144.101,0,116.200.231.234,0,107,1,1194,Unknown
22762,0.0.144.101,0,122.50.231.244,0,107,1,1204,Unknown
22763,0.0.144.120,0,157.219.83.255,0,107,1,134,Unknown
22764,0.0.144.101,0,125.127.231.250,0,107,1,1204,Unknown
22765,0.0.144.120,0,156.116.83.250,0,107,1,146,Unknown
22766,0.0.144.101,0,120.83.231.241,0,107,1,1215,Unknown
22767,0.0.144.101,0,125.134.231.250,0,107,1,76,Unknown
22768,0.0.144.101,0,116.207.231.234,0,107,1,1199,Unknown
22769,0.0.144.101,0,122.57.231.244,0,107,1,1204,Unknown
22770,0.0.144.101,0,121.43.231.242,0,107,1,1193,Unknown
22771,0.0.144.101,0,116.214.231.234,0,107,1,1199,Unknown
22772,0.0.144.229,0,124.191.231.248,0,107,1,1202,Unknown
22773,0.0.144.101,0,125.141.231.250,0,107,1,1212,Unknown
22774,0.0.144.120,0,157.173.83.254,0,107,1,124,Unknown
22775,0.0.144.120,0,159.3.84.3,0,107,1,140,Unknown
22776,0.0.144.101,0,122.64.231.244,0,107,1,1195,Unknown
22777,0.0.144.101,0,121.50.231.242,0,107,1,1194,Unknown
22778,0.0.144.120,0,156.199.83.251,0,107,1,141,Unknown
22779,0.0.144.120,0,158.28.84.0,0,107,1,143,Unknown
22780,0.0.144.101,0,121.57.231.242,0,107,1,1194,Unknown
22781,0.0.144.101,0,125.148.231.250,0,107,1,1213,Unknown
22782,0.0.144.101,0,120.90.231.241,0,107,1,1216,Unknown
22783,0.0.144.101,0,121.71.231.242,0,107,1,1203,Unknown
22784,0.0.144.101,0,124.193.231.249,0,107,1,1210,Unknown
22785,0.0.144.101,0,116.226.231.235,0,107,1,1193,Unknown
22786,0.0.144.101,0,122.71.231.244,0,107,1,1196,Unknown
22787,0.0.144.120,0,158.202.84.2,0,107,1,142,Unknown
22788,0.0.144.229,0,125.151.231.250,0,107,1,1213,Unknown
22789,0.0.144.101,0,120.97.231.241,0,107,1,1194,Unknown
22790,0.0.144.120,0,157.226.83.255,0,107,1,143,Unknown
22791,0.0.144.101,0,116.233.231.235,0,107,1,1193,Unknown
22792,0.0.144.101,0,115.128.231.232,0,107,1,1219,Unknown
22793,0.0.144.101,0,122.78.231.244,0,107,1,76,Unknown
22794,0.0.144.101,0,124.200.231.249,0,107,1,1210,Unknown
22795,0.0.144.101,0,125.155.231.250,0,107,1,1195,Unknown
22796,0.0.144.101,0,122.85.231.244,0,107,1,1177,Unknown
22797,0.0.144.101,0,121.78.231.242,0,107,1,1203,Unknown
22798,0.0.144.101,0,116.240.231.235,0,107,1,1188,Unknown
22799,0.0.144.101,0,115.135.231.232,0,107,1,1219,Unknown
22800,0.0.144.101,0,121.85.231.242,0,107,1,1204,Unknown
22801,0.0.144.101,0,124.207.231.249,0,107,1,1211,Unknown
22802,0.0.144.101,0,125.162.231.250,0,107,1,1195,Unknown
22803,0.0.144.101,0,121.92.231.242,0,107,1,1198,Unknown
22804,0.0.144.101,0,122.92.231.244,0,107,1,1178,Unknown
22805,0.0.144.120,0,156.206.83.251,0,107,1,146,Unknown
22806,0.0.144.101,0,115.142.231.232,0,107,1,1236,Unknown
22807,0.0.144.101,0,120.104.231.241,0,107,1,1194,Unknown
22808,0.0.144.101,0,116.247.231.235,0,107,1,1188,Unknown
22809,0.0.144.120,0,159.10.84.3,0,107,1,146,Unknown
22810,0.0.144.101,0,121.99.231.242,0,107,1,1198,Unknown
22811,0.0.144.101,0,116.254.231.235,0,107,1,1189,Unknown
22812,0.0.144.101,0,124.214.231.249,0,107,1,1220,Unknown
22813,0.0.144.101,0,115.149.231.232,0,107,1,1236,Unknown
22814,0.0.144.101,0,120.111.231.241,0,107,1,1194,Unknown
22815,0.0.144.120,0,158.35.84.0,0,107,1,149,Unknown
22816,0.0.144.101,0,125.176.231.250,0,107,1,1189,Unknown
22817,0.0.144.120,0,157.233.83.255,0,107,1,131,Unknown
22818,0.0.144.101,0,117.7.231.235,0,107,1,1175,Unknown
22819,0.0.144.101,0,125.183.231.250,0,107,1,1189,Unknown
22820,0.0.144.101,0,121.106.231.242,0,107,1,1198,Unknown
22821,0.0.144.101,0,122.99.231.244,0,107,1,1221,Unknown
22822,0.0.144.229,0,120.114.231.241,0,107,1,1194,Unknown
22823,0.0.144.101,0,121.111.231.243,0,107,1,1197,Unknown
22824,0.0.144.120,0,156.123.83.250,0,107,1,115,Unknown
22825,0.0.144.120,0,156.213.83.251,0,107,1,129,Unknown
22826,0.0.144.101,0,125.188.231.251,0,107,1,76,Unknown
22827,0.0.144.101,0,115.156.231.232,0,107,1,1236,Unknown
22828,0.0.144.101,0,122.106.231.244,0,107,1,1222,Unknown
22829,0.0.144.101,0,121.118.231.243,0,107,1,1197,Unknown
22830,0.0.144.120,0,157.180.83.254,0,107,1,125,Unknown
22831,0.0.144.101,0,122.113.231.244,0,107,1,1222,Unknown
22832,0.0.144.101,0,121.125.231.243,0,107,1,1197,Unknown
22833,0.0.144.101,0,115.163.231.232,0,107,1,1240,Unknown
22834,0.0.144.101,0,125.195.231.251,0,107,1,1221,Unknown
22835,0.0.144.101,0,117.14.231.235,0,107,1,1175,Unknown
22836,0.0.144.101,0,124.221.231.249,0,107,1,1220,Unknown
22837,0.0.144.101,0,120.118.231.241,0,107,1,1210,Unknown
22838,0.0.144.101,0,122.120.231.244,0,107,1,1214,Unknown
22839,0.0.144.101,0,115.170.231.232,0,107,1,1240,Unknown
22840,0.0.144.120,0,157.240.83.255,0,107,1,119,Unknown
22841,0.0.144.120,0,159.17.84.3,0,107,1,142,Unknown
